original_price,age,condition,brand_tier,resale_price
6955,7,4,1,677.58
484199,7,1,3,47768.03
66938,3,5,2,27530.58
112475,5,1,3,11169.04
11683,9,1,1,1171.83
467101,3,1,3,156335.2
34990,7,5,2,3424.24
47180,10,1,2,4920.97
115447,4,5,3,47326.37
76626,2,5,2,44910.1
25285,1,3,2,16995.77
307052,2,2,3,167441.04
78272,0,3,2,71460.72
57747,8,3,2,5950.06
437420,1,1,3,295138.0
229000,7,4,3,23611.42
14626,6,5,1,1524.37
10494,6,1,1,1073.8
18204,6,5,1,1784.83
68418,8,3,2,7053.24
14481,4,4,1,1471.71
15208,8,4,1,1552.72
44226,7,1,2,4458.32
73673,9,2,2,7698.13
21141,10,3,2,2134.08
34916,3,5,2,13967.13
57728,9,1,2,5786.83
29672,10,5,2,3089.99
19638,4,5,1,1967.28
361309,2,1,3,188533.81
78038,7,4,2,7646.92
157954,4,2,3,39196.47
76512,0,1,2,61116.18
18992,3,2,1,1913.72
22729,0,1,2,18466.86
9464,4,1,1,943.76
20004,4,2,2,1917.9
9615,7,3,1,922.74
14394,0,3,1,13339.72
14198,3,3,1,2191.29
11075,3,1,1,1095.73
66682,5,5,2,6419.47
75573,10,1,2,7192.06
335821,8,3,3,35096.12
27703,2,2,2,11973.06
36306,0,4,2,33139.04
20130,4,4,2,3046.04
42082,5,5,2,4134.38
222611,3,3,3,97317.54
11168,0,2,1,9176.93
259648,4,2,3,62156.5
6686,9,4,1,654.92
291081,1,4,3,227540.49
59948,7,2,2,6051.46
254282,6,2,3,24325.59
97433,3,1,3,33498.88
12864,10,3,1,1330.99
7632,3,4,1,1477.9
6928,10,5,1,692.65
58523,9,4,2,5909.28
62039,3,4,2,20908.18
254206,10,5,3,24933.62
433736,0,3,3,374247.36
21185,4,3,2,2143.06
52801,4,2,2,5080.83
11855,4,5,1,1236.94
59962,1,1,2,34597.88
47768,9,4,2,4717.11
374022,7,3,3,36213.9
30097,5,3,2,3137.13
33051,3,1,2,6310.14
37786,4,4,2,5945.58
5101,5,4,1,528.29
477528,3,1,3,169031.06
17447,2,4,1,8199.76
38794,1,1,2,22557.04
25497,0,2,2,21342.44
7231,7,1,1,717.04
14032,5,4,1,1362.4
404622,6,5,3,39468.17
22717,8,5,2,2265.18
206360,0,2,3,173654.57
105833,7,4,3,10353.93
24987,4,3,2,2381.32
41843,3,1,2,8237.77
67363,8,1,2,7061.94
58414,6,2,2,5871.3
75115,3,4,2,25791.92
213137,5,3,3,30634.96
20683,2,4,2,11028.95
54558,9,4,2,5489.36
18591,0,1,1,15367.73
82799,4,3,3,23666.1
57855,2,5,2,34406.42
14530,8,4,1,1508.34
77226,6,5,2,7357.75
386732,8,2,3,39868.12
20933,0,2,2,17829.31
42037,0,3,2,37271.59
57775,7,5,2,6030.27
15348,4,3,1,1604.74
64242,1,3,2,45395.16
474698,10,1,3,49522.99
143882,10,5,3,14859.71
10877,2,5,1,5475.08
5574,8,3,1,577.11
69206,4,1,2,6769.24
8587,7,2,1,827.92
35828,6,3,2,3720.73
23018,0,4,2,21660.2
235999,1,2,3,166328.44
36973,10,3,2,3646.54
19416,4,1,1,1905.68
406457,8,2,3,42374.82
58326,0,4,2,55484.33
41661,4,5,2,8716.38
67119,7,2,2,6929.47
334050,10,4,3,33041.52
425915,0,1,3,323954.78
495393,6,1,3,51247.97
19048,5,1,1,1959.58
72142,5,1,2,6861.11
13851,9,3,1,1419.47
63587,5,1,2,6535.26
25697,8,5,2,2679.29
10488,9,2,1,1011.26
91319,5,3,3,13121.13
72189,8,2,2,7241.67
71898,0,5,2,71149.34
305408,0,4,3,276811.15
13114,7,1,1,1299.59
86298,1,5,3,75281.72
14625,8,4,1,1459.43
40660,1,5,2,33759.95
10843,8,1,1,1043.48
50600,1,4,2,37350.83
402087,0,5,3,399367.46
45402,8,1,2,4696.66
117703,4,3,3,34550.11
16654,6,1,1,1632.85
399388,3,3,3,184411.94
52353,3,3,2,16241.0
62544,1,5,2,49343.42
191296,1,5,3,167855.04
21154,4,4,2,3245.69
9928,4,2,1,1007.17
70853,10,3,2,7139.75
36487,4,5,2,7197.51
91677,9,3,3,9535.43
272074,10,3,3,28486.93
471057,10,4,3,47654.3
54782,6,4,2,5457.73
355392,4,1,3,70752.04
58888,1,1,2,36417.19
36161,4,2,2,3706.69
18290,10,2,1,1831.91
19166,8,4,1,1975.54
48458,2,5,2,30027.33
42251,6,1,2,4075.21
11819,2,1,1,3592.69
10774,4,5,1,1032.15
346803,2,1,3,181914.54
57139,1,3,2,40457.22
56055,8,1,2,5778.45
77112,3,3,2,23313.21
6750,3,1,1,672.21
15308,10,2,1,1500.46
7892,9,2,1,816.44
70718,7,2,2,7078.31
35511,6,5,2,3694.92
10168,0,4,1,9425.69
34603,5,1,2,3299.97
136269,2,3,3,78493.33
320752,0,2,3,285432.18
71671,10,3,2,7419.24
11624,1,1,1,6571.03
35539,1,3,2,23896.73
11236,9,4,1,1178.89
8542,5,3,1,865.23
371978,0,1,3,291435.12
311532,2,4,3,203519.95
125081,0,2,3,103579.06
27101,4,4,2,4074.79
6627,3,2,1,674.85
14672,3,2,1,1422.88
5216,6,1,1,525.74
116092,5,4,3,22142.2
25810,2,4,2,14537.0
34990,9,1,2,3417.9
275827,1,1,3,179795.04
57543,0,2,2,48409.4
11479,10,3,1,1192.95
407561,2,5,3,278220.42
131442,0,3,3,121921.22
428366,1,1,3,288874.95
13781,3,1,1,1372.0
60962,10,1,2,6250.19
140968,7,1,3,13819.79
76556,0,2,2,67342.04
481489,3,1,3,175242.52
36640,9,2,2,3594.4
78192,5,2,2,7698.29
9739,8,2,1,987.31
16595,4,1,1,1708.87
44284,7,1,2,4303.32
165031,5,5,3,42284.22
67092,1,2,2,42644.29
36068,1,5,2,29098.56
77111,1,2,2,51218.53
69417,4,2,2,6607.24
171920,4,4,3,59014.91
11460,4,2,1,1089.78
410101,0,1,3,320880.8
7553,0,3,1,6495.43
86045,5,5,3,21179.99
312587,0,3,3,289864.31
364389,5,4,3,75598.69
38791,0,5,2,37800.97
7890,1,3,1,5313.5
119691,3,2,3,49502.52
190806,6,1,3,18307.87
195457,5,2,3,18690.42
56170,3,3,2,17447.9
56840,9,3,2,5698.73
65859,8,3,2,6536.28
12358,6,5,1,1228.65
5020,2,2,1,1804.3
47831,1,4,2,34613.43
32422,2,1,2,12482.28
105069,9,1,3,10897.8
5469,1,5,1,3968.41
21304,6,3,2,2199.11
18889,5,4,1,1855.13
119755,0,5,3,118892.79
49109,6,3,2,4972.79
340864,0,2,3,291605.08
9526,9,1,1,953.98
11002,3,3,1,1582.78
48592,10,1,2,4943.57
69151,10,4,2,6815.47
336563,10,3,3,33240.66
71409,8,4,2,7062.38
476470,3,2,3,192532.12
11042,10,2,1,1153.21
447302,5,2,3,46753.92
8232,0,5,1,7408.8
14805,5,2,1,1429.88
19341,8,3,1,2011.94
14658,1,3,1,9423.87
364955,3,2,3,151096.76
75525,1,5,2,61604.38
44667,0,4,2,41665.94
9853,0,5,1,8867.7
24702,9,2,2,2580.57
13445,5,2,1,1395.58
59898,5,1,2,5829.55
126828,1,2,3,86572.93
314002,9,1,3,31675.88
495610,8,3,3,50509.74
8392,8,2,1,823.29
47261,8,2,2,4932.73
304265,0,2,3,267815.32
17468,10,4,1,1832.99
9416,5,1,1,902.87
6110,1,1,1,3273.9
473152,4,4,3,173331.48
39491,2,4,2,21235.11
174613,7,5,3,18206.44
49583,6,2,2,4728.71
69812,2,3,2,33429.1
67118,2,3,2,34145.29
18931,3,3,1,2800.8
23693,4,1,2,2366.51
20276,6,2,2,2078.17
211749,10,5,3,20883.45
444480,3,4,3,231577.96
135541,10,2,3,13525.41
52853,8,3,2,5382.93
470439,8,1,3,47165.14
279601,8,4,3,28929.8
37363,10,3,2,3875.74
48560,3,5,2,18826.96
75063,8,3,2,7537.4
17016,7,4,1,1750.73
162135,8,2,3,16330.65
424565,5,3,3,65576.99
14452,3,3,1,2168.68
13685,6,3,1,1304.32
38081,0,2,2,33138.37
233045,9,1,3,23950.06
19232,3,5,1,4659.73
222736,5,3,3,32809.62
6527,4,3,1,673.29
11955,7,4,1,1191.69
72730,6,3,2,6932.17
24815,2,4,2,13347.68
55625,7,1,2,5542.73
55592,2,5,2,34855.38
45829,9,1,2,4483.86
223681,8,4,3,22891.64
16820,1,3,1,10555.33
49793,8,4,2,4737.23
75225,9,2,2,7411.82
35857,9,5,2,3612.44
10073,9,1,1,965.54
267311,6,2,3,25880.34
73933,6,3,2,7264.93
8973,4,4,1,878.01
15143,2,1,1,4490.89
9389,3,1,1,909.3
16846,3,2,1,1603.4
47262,8,2,2,4626.35
268149,6,2,3,27201.83
39230,8,1,2,3776.24
54758,1,2,2,35403.8
61615,2,3,2,31430.13
12859,6,4,1,1300.51
208926,8,3,3,21169.37
348143,5,2,3,33586.28
21008,5,2,2,2020.38
76656,3,1,2,15693.58
7465,3,5,1,1837.17
157958,9,4,3,16409.32
19054,5,3,1,1894.47
40586,6,1,2,4185.78
30995,1,2,2,19391.59
13920,0,2,1,11322.62
10738,7,5,1,1112.36
50487,0,4,2,47473.85
209835,7,2,3,20835.52
72791,6,4,2,7011.7
17007,10,1,1,1616.5
7125,3,2,1,739.35
361614,5,5,3,93145.98
12492,3,3,1,1961.09
5308,4,1,1,515.73
14098,1,1,1,7683.11
410970,1,1,3,260889.09
347100,6,3,3,34674.53
117941,5,2,3,11471.97
386151,4,2,3,92524.91
55546,0,2,2,46937.37
212073,1,1,3,143168.09
13311,10,4,1,1342.93
431730,0,3,3,400586.66
456828,2,5,3,333806.62
54044,6,1,2,5619.03
20144,2,5,2,11485.48
107489,7,2,3,10477.23
58567,8,5,2,5939.01
64872,3,2,2,16658.64
55320,10,3,2,5391.54
74357,7,4,2,7195.98
10792,8,5,1,1104.27
45321,8,3,2,4333.05
6378,1,3,1,4328.33
420092,2,2,3,221757.51
389545,6,5,3,40632.17
56339,2,5,2,33135.16
187265,5,4,3,37972.91
32678,7,3,2,3240.67
13487,9,5,1,1394.97
256396,5,4,3,51147.2
30654,10,2,2,3181.43
79851,10,2,2,7799.44
5576,6,5,1,571.59
12363,3,2,1,1286.88
14873,5,2,1,1436.04
44511,9,1,2,4656.55
15407,10,1,1,1493.59
9157,2,5,1,4378.64
67812,9,5,2,6803.26
440738,2,1,3,221511.5
6293,5,4,1,660.16
34478,1,5,2,28126.76
222248,3,2,3,86790.18
125150,2,1,3,60586.51
51852,7,5,2,5322.32
9326,0,1,1,7330.7
280093,5,3,3,40771.48
193478,2,3,3,114273.54
28723,1,3,2,20291.54
338133,4,4,3,117468.33
288873,6,4,3,27871.27
404258,1,2,3,296946.5
309894,6,2,3,31135.23
447407,4,3,3,130164.53
66709,3,3,2,20757.85
43652,4,1,2,4404.92
34215,9,3,2,3540.63
159451,3,5,3,90675.49
451312,7,3,3,47206.96
412209,9,1,3,39176.94
41962,6,2,2,4326.78
18455,6,5,1,1866.39
60545,3,5,2,23764.45
17433,6,1,1,1716.37
100266,9,5,3,9966.17
72499,4,1,2,7266.18
76485,1,2,2,51471.05
9044,7,1,1,872.3
77769,2,1,2,31630.0
7806,0,1,1,6006.81
13662,2,5,1,7015.72
25035,2,2,2,11134.17
11913,8,1,1,1190.24
57919,3,4,2,20180.07
115157,1,2,3,82631.71
57865,6,4,2,5967.51
11922,4,4,1,1195.2
68532,7,5,2,6968.15
224603,7,5,3,22220.5
387535,8,5,3,40045.43
56866,2,1,2,22700.33
8097,1,1,1,4275.82
49436,4,2,2,5189.7
358033,2,5,3,262797.88
217226,10,4,3,20902.52
475737,2,1,3,226062.14
26404,2,1,2,10773.43
7543,7,2,1,719.36
26852,6,4,2,2767.82
467873,8,5,3,44932.28
112120,10,3,3,11404.44
7943,9,2,1,815.59
7457,6,3,1,776.1
364419,3,2,3,144765.46
422369,0,1,3,339250.55
45617,1,3,2,33023.96
74552,4,2,2,7468.86
169830,0,4,3,168181.68
453276,8,4,3,46044.11
9365,4,2,1,932.46
75607,5,1,2,7293.28
56330,10,4,2,5646.05
265524,2,3,3,151863.16
64909,2,2,2,27799.25
55195,6,1,2,5766.85
118982,7,1,3,12341.77
339979,2,4,3,214245.85
27865,5,5,2,2917.9
10257,4,1,1,1024.47
18614,5,3,1,1808.66
202739,4,1,3,42455.68
17554,8,5,1,1681.12
55036,8,2,2,5363.55
60590,6,5,2,6150.19
404400,4,3,3,121646.32
28063,1,2,2,18049.44
487872,10,5,3,48845.77
9495,7,4,1,996.1
241397,8,4,3,23152.88
9653,6,5,1,937.32
136540,7,3,3,13342.02
35975,10,2,2,3685.05
147503,1,2,3,98128.78
60653,3,1,2,12318.94
16552,5,1,1,1631.09
7646,9,1,1,735.23
24127,0,3,2,21048.7
77025,5,3,2,7498.1
32471,10,3,2,3357.96
304509,4,4,3,106599.48
395492,10,4,3,40564.8
19456,6,1,1,1945.37
476145,3,3,3,212535.54
228142,0,5,3,221557.11
31241,3,2,2,7599.99
57600,9,5,2,5589.69
41909,6,4,2,4112.89
17748,8,5,1,1709.05
75451,10,5,2,7905.31
45632,0,1,2,37152.81
25895,7,4,2,2501.55
56742,3,1,2,11881.02
57122,5,1,2,5970.66
156659,3,5,3,85747.26
17457,3,5,1,4251.85
12904,2,5,1,6396.46
13232,10,1,1,1262.56
30393,8,3,2,3019.09
365420,10,5,3,37558.38
12598,1,3,1,7905.67
10902,2,1,1,3296.28
53760,0,4,2,48723.58
217875,1,5,3,183713.85
254732,10,2,3,26027.24
65831,7,4,2,6663.07
172031,0,2,3,145325.25
12221,8,3,1,1257.15
36481,1,1,2,22491.96
12585,3,5,1,3297.07
17647,4,2,1,1676.97
15248,1,4,1,10370.52
26362,2,3,2,12917.17
19054,2,2,1,6935.21
43960,10,4,2,4591.77
18259,0,3,1,16294.44
19897,7,1,1,2000.53
17503,2,3,1,6803.37
5322,2,3,1,2055.21
11252,9,5,1,1178.39
222254,6,1,3,23197.25
13232,2,2,1,4682.07
17130,3,5,1,4207.45
20543,8,4,2,2015.62
75243,5,3,2,7492.52
28138,9,5,2,2894.04
73331,7,3,2,7165.93
46961,3,5,2,17916.06
61711,9,5,2,6039.78
13426,0,1,1,11078.34
13618,7,1,1,1400.38
158166,1,2,3,108010.71
13553,8,1,1,1352.56
10332,4,1,1,1063.67
77731,8,4,2,7481.65
19347,6,5,1,1982.76
52562,6,5,2,5353.21
198561,8,1,3,20345.49
183431,2,2,3,99736.29
18512,6,4,1,1822.39
41383,3,3,2,13018.6
498755,2,3,3,306133.13
475969,9,5,3,47435.26
410371,0,4,3,387462.52
389082,2,2,3,222942.25
42215,1,5,2,33488.85
19881,2,3,1,7645.38
189870,10,2,3,18101.87
48843,7,5,2,4742.66
12661,10,2,1,1246.3
472840,4,4,3,163073.93
76772,8,1,2,7715.09
38828,2,1,2,16034.52
36225,6,3,2,3675.72
42205,10,2,2,4085.31
249104,7,4,3,25476.18
61295,9,4,2,5938.47
68456,6,3,2,6517.5
296253,2,1,3,148532.56
12750,5,1,1,1327.25
40235,9,2,2,3867.01
357876,7,2,3,35385.98
178070,7,1,3,18578.18
10991,2,4,1,4989.02
213015,3,4,3,102652.04
27123,5,2,2,2596.84
99897,1,3,3,76159.05
16188,7,2,1,1574.09
70732,3,5,2,29075.25
40412,2,5,2,24715.0
71921,7,3,2,6909.89
23766,8,3,2,2450.38
60203,9,2,2,6033.62
17806,10,3,1,1766.67
13723,7,3,1,1378.21
115100,0,1,3,95627.9
370073,3,3,3,174343.61
6318,5,1,1,620.62
17576,3,5,1,4389.64
316699,10,5,3,31073.71
71750,9,1,2,7345.25
7583,9,3,1,760.81
27840,10,5,2,2748.17
108954,10,5,3,11195.92
95936,6,5,3,9243.74
283162,5,4,3,56462.38
316650,0,2,3,270942.43
8559,6,5,1,882.16
15144,10,1,1,1510.5
17708,9,4,1,1758.2
462257,9,3,3,44869.95
10057,3,5,1,2573.83
53711,2,2,2,23838.94
227345,10,4,3,23262.97
79542,7,4,2,7928.03
19694,1,2,1,11845.05
56047,0,3,2,48924.19
35786,8,5,2,3725.81
88293,3,2,3,34629.87
76746,2,1,2,30235.27
341474,9,5,3,33738.95
69368,3,4,2,23458.53
12252,3,1,1,1275.92
62872,2,1,2,24549.59
18982,10,4,1,1965.62
420736,2,3,3,241109.91
38366,3,1,2,7853.59
5687,2,2,1,1952.46
32233,4,3,2,3159.68
23081,2,2,2,10088.42
10463,1,5,1,7622.6
14573,8,2,1,1404.88
17162,3,2,1,1646.28
78866,10,5,2,7831.74
37074,10,4,2,3619.99
344064,9,2,3,34138.65
5568,10,3,1,561.07
119129,0,4,3,108813.95
16063,6,4,1,1599.94
41494,10,1,2,4192.18
170550,0,1,3,133392.44
37316,5,4,2,3720.02
11304,2,4,1,5143.45
68045,8,4,2,6531.24
5300,1,1,1,2862.97
61484,8,1,2,6443.7
477850,0,1,3,388001.66
9693,7,2,1,966.0
18664,2,1,1,5455.28
12104,9,1,1,1197.87
85730,2,5,3,58803.6
8107,10,4,1,784.06
339386,0,2,3,286057.25
71005,6,4,2,7133.9
11685,4,5,1,1225.42
17142,10,4,1,1639.6
72595,5,3,2,6907.9
17450,4,4,1,1707.34
414062,4,4,3,151732.69
28898,4,5,2,5640.38
32999,3,1,2,6680.44
75031,4,3,2,7395.6
485078,2,4,3,315072.43
77222,7,3,2,8006.77
77267,7,2,2,7353.61
346897,0,2,3,301568.42
9156,8,1,1,953.18
197657,7,3,3,18922.56
5725,9,3,1,561.75
17548,4,1,1,1817.05
91487,8,4,3,9061.26
42772,0,1,2,34458.53
60067,10,4,2,6085.33
169546,1,5,3,138107.24
79866,6,4,2,8014.23
362137,10,3,3,34914.11
276294,2,1,3,142846.86
5681,2,5,1,2744.64
43404,1,3,2,31585.82
241241,7,3,3,23766.61
36015,0,3,2,32527.8
68562,6,3,2,7195.17
40225,9,4,2,3910.39
185046,10,2,3,17938.99
19132,1,4,1,12740.19
195400,5,3,3,29868.15
136475,0,2,3,119542.23
448227,3,1,3,154256.51
306463,9,1,3,30642.38
26444,4,5,2,5526.5
15567,3,1,1,1613.98
8828,0,3,1,8206.11
90482,3,4,3,45298.38
20754,2,5,2,12834.83
158866,4,3,3,45567.73
12415,4,5,1,1201.15
34622,10,4,2,3538.87
78217,7,3,2,7952.84
11996,1,3,1,7827.28
18049,0,4,1,16495.32
45146,0,1,2,35743.01
26166,0,2,2,22265.71
55049,4,2,2,5527.37
31930,9,4,2,3311.36
11645,9,4,1,1179.36
327066,5,5,3,85455.9
173200,0,5,3,155880.0
8333,5,1,1,862.76
45890,10,2,2,4684.52
23942,2,4,2,13647.8
499039,0,3,3,460447.39
16380,0,2,1,14216.14
38807,5,5,2,3853.08
7017,9,1,1,699.5
6857,2,4,1,3196.45
34424,3,2,2,8562.02
64957,9,3,2,6196.91
34067,2,5,2,20119.66
7092,6,4,1,743.89
119936,5,2,3,12090.39
9498,0,2,1,8473.54
444953,2,2,3,248349.27
478005,9,1,3,47428.29
36960,5,1,2,3572.41
251412,6,2,3,24302.41
17299,9,5,1,1800.0
164777,3,1,3,55678.71
162719,8,3,3,15745.31
15380,2,1,1,4400.66
114835,10,3,3,11490.86
9346,6,3,1,942.13
16870,9,1,1,1753.8
153681,1,4,3,120530.8
441910,7,2,3,43799.57
12593,7,2,1,1295.91
48419,7,2,2,4777.23
233777,0,5,3,224087.3
224811,2,5,3,164884.81
434944,2,2,3,227846.73
20176,7,5,2,1991.75
74379,4,5,2,14815.67
91553,3,3,3,40175.99
16829,0,3,1,15392.21
376994,0,5,3,369350.2
54229,2,3,2,27909.13
414009,5,5,3,108309.27
141352,2,4,3,95781.75
13912,7,2,1,1409.47
330609,9,1,3,33930.59
25439,9,5,2,2583.11
7413,0,2,1,6570.82
6290,4,4,1,618.22
149810,3,5,3,84355.62
59683,8,3,2,5686.91
20614,0,2,2,17665.01
213770,10,3,3,21477.73
26524,4,2,2,2534.74
194350,4,2,3,49983.87
348061,2,1,3,167926.59
343473,7,3,3,34607.03
13402,5,2,1,1380.15
19544,10,5,1,1885.98
77341,0,2,2,66273.76
8372,3,5,1,2053.8
20254,6,3,2,1976.99
489572,6,2,3,50197.4
191988,0,1,3,154609.51
17611,0,2,1,14655.07
57944,5,3,2,5774.72
11447,0,4,1,10907.58
46646,3,5,2,17889.7
15483,4,3,1,1594.52
321414,5,2,3,30877.89
77393,3,5,2,29442.34
205041,6,4,3,21447.39
51240,1,4,2,39568.06
349206,6,5,3,34584.41
10651,10,2,1,1086.49
9204,8,2,1,883.32
201785,3,4,3,100317.87
13150,5,4,1,1310.57
253135,1,4,3,203677.64
16537,1,2,1,9430.9
78901,7,1,2,7917.21
140801,10,2,3,13545.23
34128,0,2,2,30049.15
24000,0,1,2,19786.72
18734,5,5,1,1832.1
125661,0,4,3,118141.97
9120,1,4,1,6323.33
74757,0,2,2,66574.13
67867,8,5,2,6633.92
288056,1,2,3,204890.94
74826,3,5,2,28555.9
47728,10,2,2,4581.93
314271,1,2,3,228018.88
12128,0,4,1,11183.28
59051,5,4,2,5934.31
437429,10,1,3,45226.4
450464,8,2,3,43286.27
16483,3,2,1,1626.81
235590,4,5,3,93231.29
59032,7,2,2,6146.0
12841,10,1,1,1281.55
52580,1,2,2,34265.86
11612,5,5,1,1200.47
37240,10,5,2,3651.2
44473,5,3,2,4463.9
45396,7,2,2,4386.26
67120,8,1,2,6996.5
33415,9,4,2,3478.62
7859,8,4,1,767.08
453157,6,5,3,43706.76
27981,10,4,2,2888.13
11899,10,5,1,1142.37
471324,6,1,3,46261.12
13289,0,2,1,11803.6
10765,5,3,1,1029.65
52273,1,3,2,35746.02
169524,8,2,3,16149.47
8856,8,5,1,926.47
73671,10,5,2,7188.61
10466,5,4,1,1044.38
7643,6,1,1,786.06
335629,0,1,3,278030.92
62261,2,1,2,23742.42
57495,8,5,2,5958.33
49556,8,4,2,4793.47
189414,3,3,3,85835.2
5359,3,3,1,814.28
16104,5,4,1,1638.77
63902,4,5,2,12798.65
9741,2,3,1,3711.0
28743,10,2,2,3004.82
364554,0,1,3,288863.71
44061,7,5,2,4224.58
226305,0,3,3,207818.04
35560,8,4,2,3598.45
5518,0,5,1,5389.04
314585,2,3,3,185246.24
6032,6,1,1,575.48
60805,9,2,2,6371.37
32026,5,5,2,3353.74
324839,7,1,3,32743.89
72370,6,4,2,7061.23
7746,9,4,1,768.74
66996,4,5,2,13484.37
11552,2,1,1,3637.86
66151,9,4,2,6897.82
57555,5,2,2,5498.31
366276,9,2,3,38407.78
16900,10,3,1,1680.18
46891,4,2,2,4719.19
75766,0,1,2,63610.13
296207,5,2,3,30806.9
30958,10,4,2,3130.02
15300,0,4,1,14281.03
21748,2,2,2,9935.97
70289,5,1,2,6834.3
41305,1,4,2,30858.55
5361,0,4,1,5132.71
12517,9,3,1,1272.31
70107,1,2,2,44132.17
9766,4,5,1,967.93
479507,1,3,3,368782.42
19590,9,3,1,1994.67
32177,0,1,2,25571.29
132806,1,4,3,103788.25
34954,3,4,2,12840.13
299512,9,3,3,30196.13
73664,3,1,2,14794.97
268102,7,4,3,26901.16
16900,9,2,1,1692.93
11907,8,3,1,1187.74
204738,7,3,3,21178.14
76862,7,3,2,7396.35
180917,0,4,3,179678.91
103841,4,2,3,26371.12
405178,3,2,3,154011.43
30525,3,4,2,10236.61
24360,0,5,2,23802.27
29197,2,5,2,16794.71
70054,3,2,2,16768.19
173920,6,4,3,17627.69
92279,4,2,3,23343.15
53204,6,5,2,5552.37
18463,2,3,1,7049.53
41114,1,5,2,33932.16
382891,5,1,3,37863.67
12631,5,3,1,1209.32
6818,8,5,1,649.68
26925,2,5,2,15429.58
16297,9,4,1,1676.61
49504,0,3,2,44743.52
380817,4,2,3,93699.46
33009,4,1,2,3347.79
16999,7,3,1,1779.62
59039,10,5,2,5802.9
47202,4,5,2,9773.62
15797,2,3,1,6420.8
29735,2,1,2,11629.32
270520,10,1,3,28335.4
205103,6,1,3,20334.77
5426,10,1,1,557.03
43528,6,5,2,4244.71
9708,9,1,1,956.02
45352,7,5,2,4395.18
55681,0,1,2,45946.91
44428,10,3,2,4560.93
17444,4,2,1,1684.69
108049,5,2,3,10583.32
303825,10,2,3,31697.88
33438,8,3,2,3400.21
6012,4,1,1,606.48
7367,1,5,1,5634.6
43479,1,5,2,34143.76
12830,7,4,1,1256.49
46742,4,1,2,4463.23
93852,0,3,3,86654.08
21775,4,4,2,3181.77
270808,4,2,3,70208.9
9130,7,1,1,937.93
15005,3,5,1,3899.85
490231,4,1,3,101128.7
221560,1,5,3,179779.01
11122,4,1,1,1060.93
408584,9,2,3,39939.75
247336,8,3,3,24903.2
198929,0,2,3,168674.23
39706,0,5,2,39118.01
19819,7,4,1,1957.07
176759,1,5,3,151874.55
283835,5,4,3,54293.52
92020,3,4,3,45450.08
348029,7,1,3,34561.98
101266,10,3,3,9906.37
77391,4,4,2,11857.22
11637,6,1,1,1203.34
418350,9,4,3,41504.38
19146,0,3,1,17879.4
64065,5,2,2,6140.3
59520,7,4,2,5733.4
59083,5,2,2,6017.0
410841,5,3,3,62767.74
28069,6,5,2,2699.43
27994,7,2,2,2839.04
59000,5,3,2,6073.74
78936,3,4,2,27120.96
69701,7,4,2,7038.08
287071,9,1,3,27862.41
13457,0,4,1,13159.65
12631,7,4,1,1266.73
15164,2,2,1,5568.05
74020,6,2,2,7561.74
81128,4,1,3,16376.66
67541,7,1,2,7066.3
36633,10,4,2,3587.11
34381,8,4,2,3325.02
47262,10,1,2,4501.48
19263,7,1,1,1992.14
42157,7,2,2,4154.01
11330,4,1,1,1161.59
208973,4,1,3,42496.55
258935,5,3,3,39448.19
40963,8,4,2,4040.94
20917,10,3,2,2182.57
185454,0,2,3,161172.01
9038,3,2,1,878.53
21716,6,2,2,2185.23
278279,10,5,3,26781.62
8765,8,3,1,882.26
18822,3,4,1,3811.21
30706,0,4,2,30118.1
154369,2,4,3,100525.34
14187,9,3,1,1465.0
387410,0,3,3,342505.09
49015,2,4,2,25912.01
197378,1,3,3,148399.29
14425,9,2,1,1483.0
29324,0,1,2,22515.86
47979,2,2,2,20814.47
136280,7,5,3,13565.14
22484,9,5,2,2181.59
6884,1,4,1,4752.01
43392,1,5,2,35233.31
446541,0,3,3,402824.32
32341,2,2,2,14200.47
239919,4,2,3,60194.92
19261,0,5,1,17334.9
13316,0,5,1,13211.36
412509,6,2,3,42810.05
232788,3,2,3,97658.99
33087,4,2,2,3325.72
24276,4,1,2,2524.14
349665,3,3,3,159942.5
9217,1,1,1,5214.42
44902,5,3,2,4507.37
16287,0,4,1,15992.8
187208,7,4,3,18159.99
31191,9,4,2,3082.57
217536,2,3,3,124448.71
485663,1,4,3,397266.56
233477,10,3,3,23662.93
16473,4,5,1,1602.7
27252,8,5,2,2816.21
27229,10,5,2,2682.54
49770,2,4,2,27073.02
21353,1,4,2,16066.21
178133,10,3,3,17632.84
5965,9,3,1,600.83
172026,2,4,3,109833.52
41069,10,1,2,4000.97
79789,6,4,2,8263.07
5960,4,1,1,600.6
79077,1,5,2,62579.56
19796,10,5,1,2035.38
50107,4,5,2,10221.36
20958,4,4,2,3079.67
264271,6,4,3,26015.8
490364,6,3,3,50163.74
394342,5,4,3,80064.96
396682,8,4,3,40322.91
119100,4,3,3,35948.47
73055,1,5,2,59479.28
76668,2,1,2,30217.58
35176,10,1,2,3623.0
46437,8,1,2,4477.62
163175,8,1,3,16811.65
22100,6,2,2,2310.52
255112,2,5,3,177065.36
69688,7,3,2,6767.72
12719,10,3,1,1273.4
471426,9,3,3,46042.49
29352,3,2,2,7098.9
151546,10,1,3,15063.37
9143,7,1,1,912.67
327732,5,5,3,82570.81
142428,4,4,3,49792.08
24785,9,4,2,2516.61
15154,9,5,1,1493.91
23965,0,2,2,19384.54
